"labels","value","fieldValueSetId","fieldValueId","seq","parentId"
"FieldValue",", GIVEN it is in SYSTEM_STATE_bolus, 

WHEN the bolus pulse has been successfully delivered, 

THEN transit to SYSTEM_STATE_IDLE.","581_specification","fv0798",0,"n/a"
"FieldValue",", GIVEN it is in SYSTEM_STATE_IDLE,

WHEN the USER presses the Start/Pause Button as per [TRS-2022] (Hold Event], 

THEN transit to SYSTEM_STATE_PAUSE.","582_specification","fv0799",0,"n/a"
"FieldValue",", GIVEN it is in SYSTEM_STATE_basal,

WHEN the USER operates the Start/Pause Button as per [TRS-2022] (Hold Event),

THEN complete any ongoing operation/action
THEN transit to SYSTEM_STATE_IDLE
THEN transit to SYSTEM_STATE_PAUSE.","583_specification","fv0800",0,"n/a"
"FieldValue"," have less than 3 µL of air remaining in the fluidic path on completion of the air priming (purging) process.","585_specification","fv0801",0,"n/a"
"FieldValue"," calculate the following for the entire THERAPY CYCLE: 

   -  the overall quantity of infused formulation,
   -  the residual amount of drug volume, starting from the pre-programmed value of available volume in a new primary container and taking into account the cumulative amount of infused formulation.","599_specification","fv0802",0,"n/a"
"FieldValue"," consider an occlusion to be present during the delivery of a bolus if at least one of the following conditions occurs: 

     -  the motor shaft speed decreases by more than the [MOTOR_SHAFT_DECELERATION] of the nominal [bolus_MOTOR_SPEED]
     -  the current drawn by the motor is greater than or equal to [OCCLUSION_DETECTION_bolus_MOTOR_CURRENT].","600_specification","fv0803",0,"n/a"
"FieldValue"," transit to SYSTEM_STATE_NRE every time one of the following conditions are confirmed: 

   -  the presence of a repeatable and consistent error as per [TRS-1909]
   -  the presence of an error implying the integrity of the FW and the associated State Machine execution
   -  the presence of a previous NRE flag stored into the NVM, in correspondence of any previous NRE detected event.","603_specification","fv0804",0,"n/a"
"FieldValue",", GIVEN it is in any system state, 

WHEN an error is encountered during the execution of an operation, 

THEN operate according to the following sequence: 

   -   Retry the re-execution of the operation for a total number of [ERR_TOTAL_NUMBER_TRIALS] trials
   -  In case the error continues to be verified, automatically transit into SYSTEM_STATE_CHANGE_POD and ask to couple an unused POD, and log the error code into the NVM
* At the following start-up, verify the stored error code when in SYSTEM_STATE_INITIALIZATION
* If the error verified is not impacting the integrity of the FW or the NVM, resume its normal operation mode
* In case the same error is encountered again with a new coupled POD, automatically transit to SYSTEM_STATE_NRE.","604_specification","fv0805",0,"n/a"
"FieldValue"," record the elapsed time from when the skin sensor stops detecting the presence of a surface.","607_specification","fv0806",0,"n/a"
"FieldValue"," mark a POD as "used" following the initiation of the fluid path opening sequence, but prior to the piercing of the SEPTUM.","608_specification","fv0807",0,"n/a"
"FieldValue"," retain in memory the time elapsed since the first successful POD activation.","609_specification","fv0808",0,"n/a"
"FieldValue"," execute air priming (purging) only when the DEVICE detects it is in contact with the User's skin.","613_specification","fv0809",0,"n/a"
"FieldValue"," execute air priming (purging) as per [TRS-1795] without User intervention being required.","616_specification","fv0810",0,"n/a"
"FieldValue"," emit noise during normal operation having a maximum sound pressure level of 35 dBA.  

Note: Test conditions
   -  procedure according to ISO 3744
   -  at maximum motor speed (bolus regimen)
   -  DEVICE lying face up on dampening foam
   -  sound level meter at 1 m distance, no wind shield","622_specification","fv0811",0,"n/a"
"FieldValue"," deliver the drug as intended, in both basal and bolus regimens, irrespective of the orientation of the DEVICE on the injection site.","641_specification","fv0812",0,"n/a"
"FieldValue"," compensate for a deviation between the intended and measured ENCODER counts for a basal or bolus pulse by adding the difference to the subsequent delivery event.","642_specification","fv0813",0,"n/a"
"FieldValue"," have a basal dose accuracy of: 

   a)  +/-20% of the target nominal overall volume over a period of 1h; and
   b)  +/-10% of the target nominal overall volume over a period of 4h; and
   c)  +/-5% of the target nominal overall volume over a period of 24h, 

with 95% coverage and 95% confidence and RTC accuracy as per [TRS-1921].","646_specification","fv0814",0,"n/a"
"FieldValue"," deliver bolusES with an accuracy of: 

   a)  +/- 20% volume accuracy per individual bolus
   b) +/- 10% total bolus volume accuracy over 4 hours with [MAX_NUMBER_bolusES_4_HOURS] bolusES delivered, 
   c)  +/- 5% total bolus volume accuracy over 24 hours with [bolus_AVAILABLE_CYCLE] delivered,

Note:  95% coverage and 95% confidence and  RTC accuracy as per [TRS-1921].","647_specification","fv0815",0,"n/a"
"FieldValue"," be allowed to miss a cumulative fluid delivery volume (basal/bolus) of up to MISSED_VOLUME per POD. 

Note: This loss SHALL be excluded by the performances of dose accuracy specified in [TRS-203] and [TRS-204] respectively.","648_specification","fv0816",0,"n/a"
"FieldValue"," not be required to interface with external devices to carry out its normal operations during its service life.","675_specification","fv0817",0,"n/a"
"FieldValue"," have features that make it evident if the CONTROLLER or POD have been opened.","676_specification","fv0818",0,"n/a"
"FieldValue"," require destructive means (i.e. breaking open, cutting, drilling etc.) to be used to gain access to the drug or drug dispensing componentry.","686_specification","fv0819",0,"n/a"
"FieldValue"," have a maximum volume of drug remaining within it after the completion of a THERAPY CYCLE of [HOLD_UP_VOLUME].","689_specification","fv0820",0,"n/a"
"FieldValue"," trigger retraction or protection of the SKIN NEEDLE only on being lifted from the injection site a distance of [SAFETY_INTERLOCK_VERTICAL_TRAVEL].","715_specification","fv0821",0,"n/a"
"FieldValue"," incorporate the following components in order to manage the UI information signals:

   -  Audio transducer able to reproduce audible information signals and alarms
   -  Buttons to interface with the USER’s input actions
   -  LEDs able to reproduce visible information signals and alarms
   -  Vibration motor able to reproduce haptic feedback.","386_specification","fv0822",0,"n/a"
"FieldValue"," require a maximum force of [RP_DP_MATING_FORCE] to be applied by the USER in the process of fully coupling the POD to the CONTROLLER.","387_specification","fv0823",0,"n/a"
"FieldValue",", once the latching mechanism has been released, require a maximum force of [RP_DP_UNMATING_FORCE] to be applied by the USER to decouple the POD from the CONTROLLER.","388_specification","fv0824",0,"n/a"
"FieldValue"," have a form that makes it possible to couple mechanically the CONTROLLER and POD only using translation along a single pre-defined direction and with a single pre-defined orientation between the two parts.","389_specification","fv0825",0,"n/a"
"FieldValue"," have a maximum visible perpendicular shut line gap between the CONTROLLER and the POD in the fully coupled and latched state of [MAX_PHY_GAP].","390_specification","fv0826",0,"n/a"
"FieldValue"," incorporate a latching mechanism between the CONTROLLER and the POD having features intending to prevent unintentional release during use.","391_specification","fv0827",0,"n/a"
"FieldValue"," ensure that, when attached to the injection site, visual indicators can be seen from all directions.","394_specification","fv0828",0,"n/a"
"FieldValue"," provide visual feedback (alarms, indicators and markings) that are correctly perceived (in compliance with IEC 60601-1-8, clause 6.3.2.2) at a distance of 1 m by a person having a visual acuity of ‘0’ on the log MAR scale or 6-6 (20/20) vision (corrected if necessary) and an ambient luminance of 100 lx to 1500 lx. 

Note: The DEVICE shall be positioned during test according to the intended position of the operator or at any point within the base of a cone subtended by an angle of 30° to the axis normal to the centre of the plane of the indicator.","395_specification","fv0829",0,"n/a"
"FieldValue"," indicate when therapy is being delivered. 

Note: This indicator may be periodic and does not need to be continuously active.","396_specification","fv0830",0,"n/a"
"FieldValue"," provide audio and visual feedback to the USER when a bolus has been requested.","397_specification","fv0831",0,"n/a"
"FieldValue"," notify the USER when a POD needs to be changed. 

Note: Under normal conditions (non-alarm or other exceptional conditions), this shall occur after [THERAPY_CYCLE_DURATION] hours. [TBD alarm]","398_specification","fv0832",0,"n/a"
"FieldValue"," emit audible alarm signals having a sound pressure level with the following characteristics:

   -  High Priority Alarms: in the range of [UI_HPA_SPL_MIN] to [UI_HPA_SPL_MAX]
   -  Low Priority Alarms: in the range of [UI_LPA_SPL_MIN] to [UI_LPA_SPL_MAX] 

when measured at 1 m distance from the normal surface of the display with the DEVICE laying on a planar rigid surface according to ISO 3744 standard.","399_specification","fv0833",0,"n/a"
"FieldValue"," produce visual low priority alarms having a visual pattern compliant with IEC 60601-1-8, clause 6.3.2.","400_specification","fv0834",0,"n/a"
"FieldValue"," produce visual high priority alarms having a visual pattern compliant with IEC 60601-1-8, clause 6.3.2.","401_specification","fv0835",0,"n/a"
"FieldValue"," notify the USER that a new bolus is available to be delivered via the UI as per TRSXX. (TBD)","414_specification","fv0836",0,"n/a"
"FieldValue"," provide feedback to the USER on delivery of a bolus according to [TRS-1984], [TRS-1985], and [TRS-1986].","415_specification","fv0837",0,"n/a"
"FieldValue",", after the successful delivery of a bolus, provide an information signal, communicated to the user via the UI as specified in TRSXX. (TBD)","416_specification","fv0838",0,"n/a"
"FieldValue"," provide audio and visual feedback to the USER when the DEVICE transitions into, and out of, the paused state.","418_specification","fv0839",0,"n/a"
"FieldValue",", after the initial pause indication specified in [TRS-79], produce an audible and visual reminder as specified below [TBD]:

Note 1: Times indicated below are durations after DEVICE becomes paused.
Note 2: All times indicated below are intended to have a tolerance of +/- 60 seconds.

Reminder Pattern:

a) 2 minutes
b) 5 minutes
c) 10 minutes
d) 30 minutes
e) 60 minutes

The Reminder Pattern (defined above) shall progress through its schedule starting at the following intervals until the user un-pauses the DEVICE after which the DEVICE no longer provides a reminder.

# [PAUSE_TIMEOUT]
# [PAUSE_TIMEOUT] + 2 hours
# [PAUSE_TIMEOUT] + 8 hours","419_specification","fv0840",0,"n/a"
"FieldValue"," inform the USER via the UI that the DEVICE is not properly fixed on the injection site if the following conditions all apply: 

   -  the POD identification sequence has been successfully performed, 
   -  the DEVICE is unable to detect skin presence as per [TRS-1865], and 
   -  the Start/Pause Button is pressed as per [TRS-2022] (Hold Event)","544_specification","fv0841",0,"n/a"
"FieldValue",", if the Bolus Button is pressed as per [TRS-2023] during the delivery of a bolus, complete the delivery of the first bolus and ignore the request for a second bolus.","578_specification","fv0842",0,"n/a"
"FieldValue"," have buttons and LEDs placed on the external surfaces of the DEVICE in a configuration that does not interfere with coupling/decoupling operations between the CONTROLLER and the POD.","587_specification","fv0843",0,"n/a"
"FieldValue"," produce audible low priority alarms having an auditory pattern compliant with IEC 60601-1-8, clause 6.3.3.","625_specification","fv0844",0,"n/a"
"FieldValue"," produce audible high priority alarms having an auditory pattern compliant with IEC 60601-1-8, clause 6.3.3.","626_specification","fv0845",0,"n/a"
"FieldValue"," emit all audible information signals with a minimum sound pressure level of [UI_NOTIFICATIONS_SPL].  

Note: measured at 1 m distance from the normal surface of the display with the DEVICE lying on a planar rigid surface according to ISO3744 standard.","627_specification","fv0846",0,"n/a"
"FieldValue"," effect the active visible UI (indicator lights for alarms and for information) by means of at least the following RGB LEDs, according to IEC 60601-1, section 15.4.4:

   -  one therapy status indicator
   -  two bolus availability indicators
   -  one battery level indicator
   -  one warning indicator.","628_specification","fv0847",0,"n/a"
"FieldValue"," allow the USER to pause alarm feedback (with the proper designed combination of visual, audible and haptic) related to alarm conditions upon an appropriate acknowledgment coming from the user and exerted by the actuation of the Start/Pause or Bolus Button (TBD).","629_specification","fv0848",0,"n/a"
"FieldValue"," resume alarms feedback (with the proper designed combination of visual, audible and haptic) after a maximum paused time equal to [UI_MAX_ALARM_PAUSE_TIMEOUT] if the alarm condition which generated them still exists.","630_specification","fv0849",0,"n/a"
"FieldValue"," manage the UI with a proper combination of the following feedbacks provided to the user:

   -  Visual
   -  Audible 
   -  Haptic","631_specification","fv0850",0,"n/a"
"FieldValue"," be capable of repeating alarms feedbacks (with the proper designed combination of visual, audible and haptic) related to alarm conditions according to the conditions specified in [TRS-1978], [TRS-1979] and [TRS-1980].","632_specification","fv0851",0,"n/a"
"FieldValue"," display visual alarms according to the following table:

NO CHANGE TO TABLE [TRS-1978]","633_specification","fv0852",0,"n/a"
"FieldValue"," emit audible alarms according to the following table:

NO CHANGE TO TABLE [TRS-1979]","634_specification","fv0853",0,"n/a"
"FieldValue"," generate haptic alarms according to the following table:

NO CHANGE TO TABLE [TRS-1980]

 -  Andrea's comment on frequency for 1986 also applicable here?","636_specification","fv0854",0,"n/a"
"FieldValue"," display visual information signals according to the following table:

NO CHANGE TO TABLE [TRS-1984]","637_specification","fv0855",0,"n/a"
"FieldValue"," emit audible information signals according to the following table: 

NO CHANGE TO TABLE [TRS-1985] except

   -   buzzer frequency should be 1 kHz, not 500 Hz - input from Andrea Cuccato","638_specification","fv0856",0,"n/a"
"FieldValue"," generate haptic information signals according to the following table: 

NO CHANGE TO TABLE [TRS-1986] except

   -   haptic motor frequency should be 20 kHz, not 500 Hz - input from Andrea Cuccato","639_specification","fv0857",0,"n/a"
"FieldValue"," reproduce visual and audible alarms in compliance with the conditions listed into the IEC 60601-2-24, table 208.101 (according the  appropriate device classification).","640_specification","fv0858",0,"n/a"
